fire_event_name,job_id,fire_name,date_mode,post_fire_days,sensor,status,job_status
IVANPAH_date2020-06-22_range60_modealarm_sensorlandsat,5d04a34a-4b2d-4a02-8f78-552c261fe78a,IVANPAH,alarm,60,landsat,success,complete
IVANPAH_date2020-06-22_range90_modealarm_sensorlandsat,166adcd5-1c0a-4e58-8eb0-928b33ab877e,IVANPAH,alarm,90,landsat,success,complete
IVANPAH_date2020-06-26_range5_modecont_sensorsentinel-2,5a5a3bd4-b206-45b1-afb4-2bb75e3c544d,IVANPAH,cont,5,sentinel-2,success,complete
IVANPAH_date2020-06-26_range10_modecont_sensorsentinel-2,5634fe94-3b73-463c-9544-8ff47ab6fdcc,IVANPAH,cont,10,sentinel-2,success,complete
IVANPAH_date2020-06-26_range15_modecont_sensorsentinel-2,e5e7528c-b51a-4729-9608-1cef6551cb08,IVANPAH,cont,15,sentinel-2,success,complete
IVANPAH_date2020-06-26_range21_modecont_sensorsentinel-2,2e7bab25-105b-4d12-8e74-9ee04e2cf105,IVANPAH,cont,21,sentinel-2,success,complete
IVANPAH_date2020-06-26_range30_modecont_sensorsentinel-2,fc11734a-05e6-49c2-b44e-bb63a286120c,IVANPAH,cont,30,sentinel-2,success,complete
IVANPAH_date2020-06-26_range45_modecont_sensorsentinel-2,7ac2ad19-2387-467b-acb3-4b9b4021925d,IVANPAH,cont,45,sentinel-2,success,complete
IVANPAH_date2020-06-26_range60_modecont_sensorsentinel-2,c198a2e3-8306-4869-8203-3d31d796be98,IVANPAH,cont,60,sentinel-2,success,complete
IVANPAH_date2020-06-26_range90_modecont_sensorsentinel-2,2c48cc7d-2fba-4a3c-8547-7b77efddc53c,IVANPAH,cont,90,sentinel-2,success,complete
IVANPAH_date2020-06-26_range5_modecont_sensorlandsat,b02464b0-066b-4ea6-a114-3361b9741a4c,IVANPAH,cont,5,landsat,success,complete
IVANPAH_date2020-06-26_range10_modecont_sensorlandsat,fb4a192d-ed22-4ff3-a9ad-0493eaee031b,IVANPAH,cont,10,landsat,success,complete
IVANPAH_date2020-06-26_range15_modecont_sensorlandsat,93bd1053-a21d-474d-8c8a-57656a20c3df,IVANPAH,cont,15,landsat,success,complete
IVANPAH_date2020-06-26_range21_modecont_sensorlandsat,99223f1d-107e-4789-b166-b828c41be11e,IVANPAH,cont,21,landsat,success,complete
IVANPAH_date2020-06-26_range30_modecont_sensorlandsat,cfba5dff-6c0a-4877-957f-de05260ef02c,IVANPAH,cont,30,landsat,success,complete
IVANPAH_date2020-06-26_range45_modecont_sensorlandsat,16daf43d-dbb8-4f77-b31a-1fa7e2a53e75,IVANPAH,cont,45,landsat,success,complete
IVANPAH_date2020-06-26_range60_modecont_sensorlandsat,b9d35621-8484-413d-ab0a-da4c165174a5,IVANPAH,cont,60,landsat,success,complete
IVANPAH_date2020-06-26_range90_modecont_sensorlandsat,b47c8148-c3cd-42ff-9665-df70de5a08a9,IVANPAH,cont,90,landsat,success,complete
BULL_date2020-09-05_range5_modealarm_sensorsentinel-2,ad6b5772-fc66-4d62-9d9c-d07b845f062a,BULL,alarm,5,sentinel-2,success,complete
BULL_date2020-09-05_range10_modealarm_sensorsentinel-2,9895ec99-4a22-48dc-8189-3679cbf9f6b6,BULL,alarm,10,sentinel-2,success,complete
BULL_date2020-09-05_range15_modealarm_sensorsentinel-2,da386356-027d-4811-b9b8-f5a73e5829cc,BULL,alarm,15,sentinel-2,success,complete
BULL_date2020-09-05_range21_modealarm_sensorsentinel-2,91de13aa-cd50-490f-a349-9808e43712f5,BULL,alarm,21,sentinel-2,success,complete
BULL_date2020-09-05_range30_modealarm_sensorsentinel-2,e4aa1b18-9018-4bd0-a5c2-04543328f443,BULL,alarm,30,sentinel-2,success,complete
BULL_date2020-09-05_range45_modealarm_sensorsentinel-2,82ac72a3-829a-4796-899b-6dbef0f9ab13,BULL,alarm,45,sentinel-2,success,complete
BULL_date2020-09-05_range60_modealarm_sensorsentinel-2,5c4f894f-610a-4ea3-9caf-b2702c49dc03,BULL,alarm,60,sentinel-2,success,complete
BULL_date2020-09-05_range90_modealarm_sensorsentinel-2,1ed120f7-21a3-4b91-8163-c9b95de98a2a,BULL,alarm,90,sentinel-2,success,complete
BULL_date2020-09-05_range5_modealarm_sensorlandsat,cb3b0a62-dfe9-46db-899f-f39327ef4ab5,BULL,alarm,5,landsat,success,complete
BULL_date2020-09-05_range10_modealarm_sensorlandsat,78996ea4-e98d-4dc3-a226-56eafb290777,BULL,alarm,10,landsat,success,complete
BULL_date2020-09-05_range15_modealarm_sensorlandsat,2ad2c72f-bbe0-446d-a557-9a10ae3dc39a,BULL,alarm,15,landsat,success,complete
BULL_date2020-09-05_range21_modealarm_sensorlandsat,1e994d14-dff3-4148-ba87-1d8ccc3073fe,BULL,alarm,21,landsat,success,complete
BULL_date2020-09-05_range30_modealarm_sensorlandsat,089b2ea8-1ce5-4629-9e69-296c9bcf8fcb,BULL,alarm,30,landsat,success,complete
BULL_date2020-09-05_range45_modealarm_sensorlandsat,e3475de5-74dc-4d8c-9a85-27838dba32a4,BULL,alarm,45,landsat,success,complete
BULL_date2020-09-05_range60_modealarm_sensorlandsat,514e228a-0392-4d2e-bd16-b3a150726d75,BULL,alarm,60,landsat,success,complete
BULL_date2020-09-05_range90_modealarm_sensorlandsat,8a4c6c45-42ca-436c-9b27-97b6673cdc9c,BULL,alarm,90,landsat,success,complete
BULL_date2020-09-05_range5_modecont_sensorsentinel-2,bfe04e6a-8b51-4e46-9b03-2daf41a80dee,BULL,cont,5,sentinel-2,success,complete
BULL_date2020-09-05_range10_modecont_sensorsentinel-2,88abb423-9658-4088-a915-28c353d86d6f,BULL,cont,10,sentinel-2,success,complete
BULL_date2020-09-05_range15_modecont_sensorsentinel-2,b66bc54c-0621-4e52-a4e9-3aaed2b8f14f,BULL,cont,15,sentinel-2,success,complete
BULL_date2020-09-05_range21_modecont_sensorsentinel-2,9b05d8b1-ce9e-4b02-85a5-6f00a8b2e7eb,BULL,cont,21,sentinel-2,success,complete
BULL_date2020-09-05_range30_modecont_sensorsentinel-2,307a39da-eac2-4f21-b676-68a00d1e540b,BULL,cont,30,sentinel-2,success,complete
BULL_date2020-09-05_range45_modecont_sensorsentinel-2,20902326-9bf9-4637-a0dc-63157ab6a100,BULL,cont,45,sentinel-2,success,complete
BULL_date2020-09-05_range60_modecont_sensorsentinel-2,3b772d1f-4e15-4373-94a1-28436425f90a,BULL,cont,60,sentinel-2,success,complete
BULL_date2020-09-05_range90_modecont_sensorsentinel-2,2166f415-a61b-49c1-a5aa-2836954d5d19,BULL,cont,90,sentinel-2,success,complete
BULL_date2020-09-05_range5_modecont_sensorlandsat,fb005d64-5304-43bf-b80b-161b27b1f01c,BULL,cont,5,landsat,success,complete
BULL_date2020-09-05_range10_modecont_sensorlandsat,ad2e65d5-3bec-4ea3-8631-0266209449fd,BULL,cont,10,landsat,success,complete
BULL_date2020-09-05_range15_modecont_sensorlandsat,cf1c67c3-7953-495f-aede-9f1389904f7f,BULL,cont,15,landsat,success,complete
BULL_date2020-09-05_range21_modecont_sensorlandsat,e62072d0-3203-440f-9ee4-977e3d430cb5,BULL,cont,21,landsat,success,complete
BULL_date2020-09-05_range30_modecont_sensorlandsat,de1550df-2955-40bd-8d66-2e416e7e6313,BULL,cont,30,landsat,success,complete
BULL_date2020-09-05_range45_modecont_sensorlandsat,7abc0bab-9a93-44fa-b308-a489e26054b5,BULL,cont,45,landsat,success,complete
BULL_date2020-09-05_range60_modecont_sensorlandsat,94819772-c421-4ed1-9d7d-44b9f7178791,BULL,cont,60,landsat,success,complete
BULL_date2020-09-05_range90_modecont_sensorlandsat,1d2d437d-997b-4a78-8d37-d513f01294c6,BULL,cont,90,landsat,success,complete
WENDY_date2019-10-10_range5_modealarm_sensorsentinel-2,eb5deb7e-3b07-42aa-ac65-2a15a2879a8a,WENDY,alarm,5,sentinel-2,success,complete
WENDY_date2019-10-10_range10_modealarm_sensorsentinel-2,b0fa0478-71e0-46d6-8dc1-b2855a4c3bf6,WENDY,alarm,10,sentinel-2,success,complete
WENDY_date2019-10-10_range15_modealarm_sensorsentinel-2,38b63d3a-9251-4596-b33f-8c3b320fe6e3,WENDY,alarm,15,sentinel-2,success,complete
WENDY_date2019-10-10_range21_modealarm_sensorsentinel-2,4f83347c-1149-4ef9-aa48-32e456e1e382,WENDY,alarm,21,sentinel-2,success,complete
WENDY_date2019-10-10_range30_modealarm_sensorsentinel-2,1e18bd1a-c847-4ac0-a0ed-c4e27c6fc5ca,WENDY,alarm,30,sentinel-2,success,complete
WENDY_date2019-10-10_range45_modealarm_sensorsentinel-2,8ccb7e60-d74f-4a2d-84b1-21b00aebcd88,WENDY,alarm,45,sentinel-2,success,complete
WENDY_date2019-10-10_range60_modealarm_sensorsentinel-2,498027b0-cf8c-41e2-953b-66cbf9cb7753,WENDY,alarm,60,sentinel-2,success,complete
WENDY_date2019-10-10_range90_modealarm_sensorsentinel-2,299d124d-cd16-493a-819a-1c547b894d77,WENDY,alarm,90,sentinel-2,success,complete
WENDY_date2019-10-10_range5_modealarm_sensorlandsat,a7eb7ecf-045a-4ce8-8737-1bd3daa427bb,WENDY,alarm,5,landsat,success,complete
WENDY_date2019-10-10_range10_modealarm_sensorlandsat,e777e4c7-4c95-4a3f-b8fc-3597cfcb466d,WENDY,alarm,10,landsat,success,complete
WENDY_date2019-10-10_range15_modealarm_sensorlandsat,56325044-daf9-4980-83ab-fab4bee397a9,WENDY,alarm,15,landsat,success,complete
WENDY_date2019-10-10_range21_modealarm_sensorlandsat,c4cec2a5-fe55-4abc-a737-743ffa7e9daa,WENDY,alarm,21,landsat,success,complete
WENDY_date2019-10-10_range30_modealarm_sensorlandsat,f5ff5757-82ea-48ad-86ab-2720aa1cca87,WENDY,alarm,30,landsat,success,complete
WENDY_date2019-10-10_range45_modealarm_sensorlandsat,6ceb2539-a1ed-41ac-a76c-abcddb983acc,WENDY,alarm,45,landsat,success,complete
WENDY_date2019-10-10_range60_modealarm_sensorlandsat,49b9a5f6-c9e0-4d95-91a2-a8477de8f8aa,WENDY,alarm,60,landsat,success,complete
WENDY_date2019-10-10_range90_modealarm_sensorlandsat,6f9cf5f7-b21d-48c8-98fc-4f1d14e1a41e,WENDY,alarm,90,landsat,success,complete
WENDY_date2019-10-14_range5_modecont_sensorsentinel-2,a11eeae1-3b53-4d84-ad41-57ef2c8a9d3a,WENDY,cont,5,sentinel-2,success,complete
WENDY_date2019-10-14_range10_modecont_sensorsentinel-2,e25ebcf2-d17b-4cec-a8a8-2c5515601deb,WENDY,cont,10,sentinel-2,success,complete
WENDY_date2019-10-14_range15_modecont_sensorsentinel-2,429a1888-bf84-41e9-858a-b44ab80a3998,WENDY,cont,15,sentinel-2,success,complete
WENDY_date2019-10-14_range21_modecont_sensorsentinel-2,cb3666f8-8727-435a-9921-73e9abf786a2,WENDY,cont,21,sentinel-2,success,complete
WENDY_date2019-10-14_range30_modecont_sensorsentinel-2,46dc663a-bd61-451d-8f8b-24d1f4565212,WENDY,cont,30,sentinel-2,success,complete
WENDY_date2019-10-14_range45_modecont_sensorsentinel-2,31c1548b-d4b7-432d-b4f4-2413af316c75,WENDY,cont,45,sentinel-2,success,complete
WENDY_date2019-10-14_range60_modecont_sensorsentinel-2,7df72dc5-36ef-4595-9a5d-0ff63c90e40b,WENDY,cont,60,sentinel-2,success,complete
WENDY_date2019-10-14_range90_modecont_sensorsentinel-2,3e2425c7-dc84-4a66-9c46-31d7dc25d119,WENDY,cont,90,sentinel-2,success,complete
WENDY_date2019-10-14_range5_modecont_sensorlandsat,62d39977-971b-4be0-a2dc-24ce638b398d,WENDY,cont,5,landsat,success,failed
WENDY_date2019-10-14_range10_modecont_sensorlandsat,566adda7-b4e4-4a6c-a4bb-22329a75823c,WENDY,cont,10,landsat,success,complete
WENDY_date2019-10-14_range15_modecont_sensorlandsat,a644b901-eaac-4b8d-a188-f665f355eb7b,WENDY,cont,15,landsat,success,complete
WENDY_date2019-10-14_range21_modecont_sensorlandsat,9a96a960-7ebc-4326-b942-ee7d6a87c2d5,WENDY,cont,21,landsat,success,complete
WENDY_date2019-10-14_range30_modecont_sensorlandsat,826fc1ff-a573-41fb-8626-29b1dbc0e0c7,WENDY,cont,30,landsat,success,complete
WENDY_date2019-10-14_range45_modecont_sensorlandsat,3f2cad39-d529-4fd1-987d-29b6806ffdf4,WENDY,cont,45,landsat,success,complete
WENDY_date2019-10-14_range60_modecont_sensorlandsat,1d97fa2c-25b6-44d1-8d8b-13bf0753ebcf,WENDY,cont,60,landsat,success,complete
WENDY_date2019-10-14_range90_modecont_sensorlandsat,06f8f521-5aec-4733-9232-fa8d0cfcac6e,WENDY,cont,90,landsat,success,complete
STAR_date1899-12-30_range5_modealarm_sensorsentinel-2,f894ca02-6f18-48b8-926a-95d0001f5ade,STAR,alarm,5,sentinel-2,success,failed
STAR_date1899-12-30_range10_modealarm_sensorsentinel-2,7de1e485-788f-49b9-9f85-cc83274024b4,STAR,alarm,10,sentinel-2,success,failed
STAR_date1899-12-30_range15_modealarm_sensorsentinel-2,4d59a98a-87da-482f-a931-838169592485,STAR,alarm,15,sentinel-2,success,failed
STAR_date1899-12-30_range21_modealarm_sensorsentinel-2,8cc8ae7a-9c43-4375-989e-56e4dc5f203b,STAR,alarm,21,sentinel-2,success,failed
STAR_date1899-12-30_range30_modealarm_sensorsentinel-2,eaa0e949-0c81-4029-a355-9781ea2554e0,STAR,alarm,30,sentinel-2,success,failed
STAR_date1899-12-30_range45_modealarm_sensorsentinel-2,af0f4ce8-447a-456c-851e-ad111e92bc6b,STAR,alarm,45,sentinel-2,success,failed
STAR_date1899-12-30_range60_modealarm_sensorsentinel-2,6ce9ae36-fc3b-405e-97fb-69e1c9c8c413,STAR,alarm,60,sentinel-2,success,failed
STAR_date1899-12-30_range90_modealarm_sensorsentinel-2,c090859b-663c-4ba5-b1ad-79c4bf27c9ca,STAR,alarm,90,sentinel-2,success,failed
STAR_date1899-12-30_range5_modealarm_sensorlandsat,a65835d1-6909-4bb5-bd65-2fc045c95d01,STAR,alarm,5,landsat,success,failed
STAR_date1899-12-30_range10_modealarm_sensorlandsat,5a2d58c4-e45b-431d-843e-fe2d8ff8c981,STAR,alarm,10,landsat,success,failed
STAR_date1899-12-30_range15_modealarm_sensorlandsat,fedf9453-628b-47d8-9efb-38cfe55eeecf,STAR,alarm,15,landsat,success,failed
STAR_date1899-12-30_range21_modealarm_sensorlandsat,4a8ac43d-74ec-4d0c-8dd8-f8fc72fced97,STAR,alarm,21,landsat,success,failed
STAR_date1899-12-30_range30_modealarm_sensorlandsat,495fd3f5-b297-4002-84dc-8b77da99eb37,STAR,alarm,30,landsat,success,failed
STAR_date1899-12-30_range45_modealarm_sensorlandsat,25f37a97-d520-4993-91c8-405d9bfa19d3,STAR,alarm,45,landsat,success,failed
STAR_date1899-12-30_range60_modealarm_sensorlandsat,975274bc-5af6-4e36-a71b-7054e7d9c440,STAR,alarm,60,landsat,success,failed
STAR_date1899-12-30_range90_modealarm_sensorlandsat,8bde0d1e-b8c2-4bab-a51a-9343d9043b41,STAR,alarm,90,landsat,success,failed
STAR_date1899-12-30_range5_modecont_sensorsentinel-2,8d876584-b08f-4ffd-bad6-0efc0857ef4c,STAR,cont,5,sentinel-2,success,failed
STAR_date1899-12-30_range10_modecont_sensorsentinel-2,d438dbf3-438a-4589-be32-6cdfea6c50c2,STAR,cont,10,sentinel-2,success,failed
STAR_date1899-12-30_range15_modecont_sensorsentinel-2,8de26df3-6b1d-48b2-aede-96cd90de6432,STAR,cont,15,sentinel-2,success,failed
STAR_date1899-12-30_range21_modecont_sensorsentinel-2,ceab267c-bfcb-4d5d-8ecd-e7f449d5c2e8,STAR,cont,21,sentinel-2,success,failed
STAR_date1899-12-30_range30_modecont_sensorsentinel-2,7b99faf0-0953-4afc-9698-84870bdb8ecd,STAR,cont,30,sentinel-2,success,failed
STAR_date1899-12-30_range45_modecont_sensorsentinel-2,3b625e91-5db4-4598-b4f7-355b84876a3a,STAR,cont,45,sentinel-2,success,failed
STAR_date1899-12-30_range60_modecont_sensorsentinel-2,4da3186f-3a29-4b9f-9171-df7b00d0b9de,STAR,cont,60,sentinel-2,success,failed
STAR_date1899-12-30_range90_modecont_sensorsentinel-2,3cf0568a-73ca-4e82-a04b-8d69e930747e,STAR,cont,90,sentinel-2,success,failed
STAR_date1899-12-30_range5_modecont_sensorlandsat,128a6976-b16c-4f9c-aa01-9495708f9975,STAR,cont,5,landsat,success,failed
STAR_date1899-12-30_range10_modecont_sensorlandsat,e2679f16-ca91-4504-8f75-d67b430bb1d6,STAR,cont,10,landsat,success,failed
STAR_date1899-12-30_range15_modecont_sensorlandsat,00b8ad82-ecd9-4a9d-a556-570a6cf40f78,STAR,cont,15,landsat,success,failed
STAR_date1899-12-30_range21_modecont_sensorlandsat,d3b2408b-4cb5-40f9-84b3-9ee99e3cb1ed,STAR,cont,21,landsat,success,failed
STAR_date1899-12-30_range30_modecont_sensorlandsat,d5a9c5b6-348f-40b1-8b5c-0bbae91ad92f,STAR,cont,30,landsat,success,failed
STAR_date1899-12-30_range45_modecont_sensorlandsat,f7036fcf-8077-4959-8466-9fee4c21ecc0,STAR,cont,45,landsat,success,failed
STAR_date1899-12-30_range60_modecont_sensorlandsat,8e8cd74e-f987-445c-8f2e-bc642596ad13,STAR,cont,60,landsat,success,failed
STAR_date1899-12-30_range90_modecont_sensorlandsat,b25d3d54-e1f1-4473-b3ff-21d27878e70b,STAR,cont,90,landsat,success,failed
EDEN_date2018-10-04_range5_modealarm_sensorsentinel-2,be7447c5-407c-405f-8547-9726ac60d4d9,EDEN,alarm,5,sentinel-2,success,complete
EDEN_date2018-10-04_range10_modealarm_sensorsentinel-2,5ab5f4b7-d847-433d-8b40-8768c67b5101,EDEN,alarm,10,sentinel-2,success,complete
EDEN_date2018-10-04_range15_modealarm_sensorsentinel-2,b6b89e43-6b33-4b1d-8860-85ed2346c03d,EDEN,alarm,15,sentinel-2,success,complete
EDEN_date2018-10-04_range21_modealarm_sensorsentinel-2,a0967478-07aa-46be-85b7-1dd19334c0ad,EDEN,alarm,21,sentinel-2,success,complete
EDEN_date2018-10-04_range30_modealarm_sensorsentinel-2,f797f0df-8ec0-43ff-91a5-6e5e38cc6f69,EDEN,alarm,30,sentinel-2,success,complete
EDEN_date2018-10-04_range45_modealarm_sensorsentinel-2,ce60d034-5a20-4e27-9024-f3fca11cc237,EDEN,alarm,45,sentinel-2,success,complete
EDEN_date2018-10-04_range60_modealarm_sensorsentinel-2,819f7c47-f3be-4aa6-9588-bd136e8f820a,EDEN,alarm,60,sentinel-2,success,complete
EDEN_date2018-10-04_range90_modealarm_sensorsentinel-2,3c3c642b-9227-45a4-9b14-1eb733f88d2b,EDEN,alarm,90,sentinel-2,success,complete
EDEN_date2018-10-04_range5_modealarm_sensorlandsat,3cbfaf9b-42e1-40f4-b968-f1bc4f3f8963,EDEN,alarm,5,landsat,success,failed
EDEN_date2018-10-04_range10_modealarm_sensorlandsat,db13ca85-fed2-4f10-8d12-71b0772fbe2b,EDEN,alarm,10,landsat,success,complete
EDEN_date2018-10-04_range15_modealarm_sensorlandsat,0befdb04-9ee4-404a-bfe2-09c5c98f0798,EDEN,alarm,15,landsat,success,complete
EDEN_date2018-10-04_range21_modealarm_sensorlandsat,bca27e97-c51c-4571-90c1-39fb9529998c,EDEN,alarm,21,landsat,success,complete
EDEN_date2018-10-04_range30_modealarm_sensorlandsat,3fd53e1e-d437-4de1-b8b8-5d691f845b04,EDEN,alarm,30,landsat,success,complete
EDEN_date2018-10-04_range45_modealarm_sensorlandsat,6bf25c24-adbd-4dbe-ad4e-272a6cc091da,EDEN,alarm,45,landsat,success,complete
EDEN_date2018-10-04_range60_modealarm_sensorlandsat,4d8a056c-25cb-41b1-9c54-667893ca9e99,EDEN,alarm,60,landsat,success,complete
EDEN_date2018-10-04_range90_modealarm_sensorlandsat,671a77d2-ea39-4322-a876-0a2100816ba5,EDEN,alarm,90,landsat,success,complete
EDEN_date2018-12-04_range5_modecont_sensorsentinel-2,02a1b0c5-61b1-4b82-a190-2fcf1727ec54,EDEN,cont,5,sentinel-2,success,complete
EDEN_date2018-12-04_range10_modecont_sensorsentinel-2,dfd97317-21df-438e-96fe-7624c881c1ea,EDEN,cont,10,sentinel-2,success,complete
EDEN_date2018-12-04_range15_modecont_sensorsentinel-2,3e6cfac5-bf72-455c-a794-1d33583afdfd,EDEN,cont,15,sentinel-2,success,complete
EDEN_date2018-12-04_range21_modecont_sensorsentinel-2,ae5a271c-8966-41bb-a05b-b87bbf1c1dc5,EDEN,cont,21,sentinel-2,success,complete
EDEN_date2018-12-04_range30_modecont_sensorsentinel-2,d46dae77-7796-4932-81b2-e4037a4d9f0c,EDEN,cont,30,sentinel-2,success,complete
EDEN_date2018-12-04_range45_modecont_sensorsentinel-2,cf6af521-5b70-48ea-9331-df2884cd067d,EDEN,cont,45,sentinel-2,success,complete
EDEN_date2018-12-04_range60_modecont_sensorsentinel-2,be82f6ff-f97f-4592-a6cb-0d2bd5464ee8,EDEN,cont,60,sentinel-2,success,complete
EDEN_date2018-12-04_range90_modecont_sensorsentinel-2,3578b6df-e7e8-42ef-bfa1-438a255c08b0,EDEN,cont,90,sentinel-2,success,complete
EDEN_date2018-12-04_range5_modecont_sensorlandsat,f8964267-bcd6-4698-a56d-35cb4ddd044a,EDEN,cont,5,landsat,success,complete
EDEN_date2018-12-04_range10_modecont_sensorlandsat,c9f2df33-e853-46a4-8358-4a07b80e36dd,EDEN,cont,10,landsat,success,complete
EDEN_date2018-12-04_range15_modecont_sensorlandsat,9ce87bfb-be14-4f81-a914-4dc83acffecd,EDEN,cont,15,landsat,success,complete
EDEN_date2018-12-04_range21_modecont_sensorlandsat,daf04af5-53f2-4590-a34f-b0652ea0c50b,EDEN,cont,21,landsat,success,complete
EDEN_date2018-12-04_range30_modecont_sensorlandsat,c498c81d-505b-48c0-b3b2-75d13d1b5308,EDEN,cont,30,landsat,success,complete
EDEN_date2018-12-04_range45_modecont_sensorlandsat,e0fbcbbe-5e79-4de3-8dd8-b7246aea03f6,EDEN,cont,45,landsat,success,complete
EDEN_date2018-12-04_range60_modecont_sensorlandsat,beee14cf-1ddd-48d5-96fd-6aa9da7e2889,EDEN,cont,60,landsat,success,complete
EDEN_date2018-12-04_range90_modecont_sensorlandsat,26b4e6fd-850b-4bc6-9c1c-071ac5efae19,EDEN,cont,90,landsat,success,complete
SANTA CRUZ_date2018-03-27_range5_modealarm_sensorsentinel-2,a991888e-c3a7-4c5d-8751-42d6b0f4b879,SANTA CRUZ,alarm,5,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range10_modealarm_sensorsentinel-2,d805df8c-d3b7-4a47-8eef-edbe8d8fdb78,SANTA CRUZ,alarm,10,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range15_modealarm_sensorsentinel-2,e9af7a4d-3047-4791-a9b8-081800502429,SANTA CRUZ,alarm,15,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range21_modealarm_sensorsentinel-2,7619667d-951b-41c6-a150-cc2ff84d2615,SANTA CRUZ,alarm,21,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range30_modealarm_sensorsentinel-2,6168b8e9-2a34-445b-bbf1-646464f509dd,SANTA CRUZ,alarm,30,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range45_modealarm_sensorsentinel-2,a3e1a7b6-df57-4ed1-bf96-5698247f8671,SANTA CRUZ,alarm,45,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range60_modealarm_sensorsentinel-2,b7634c56-a7ba-4d12-a734-ab969dfde661,SANTA CRUZ,alarm,60,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range90_modealarm_sensorsentinel-2,c1cd5fc5-3100-48b5-b2e5-70a26bb36a76,SANTA CRUZ,alarm,90,sentinel-2,success,complete
SANTA CRUZ_date2018-03-27_range5_modealarm_sensorlandsat,0b664a0e-8479-41b9-861a-6726e35555cf,SANTA CRUZ,alarm,5,landsat,success,complete
SANTA CRUZ_date2018-03-27_range10_modealarm_sensorlandsat,af7cd19b-00c0-40f6-94ca-d8980dbd2cd0,SANTA CRUZ,alarm,10,landsat,success,complete
SANTA CRUZ_date2018-03-27_range15_modealarm_sensorlandsat,fb9601bb-43c4-4bb9-ab4f-920e1affde81,SANTA CRUZ,alarm,15,landsat,success,complete
SANTA CRUZ_date2018-03-27_range21_modealarm_sensorlandsat,12ef7c97-cbed-4de4-9e8c-3ca4bcfa17ab,SANTA CRUZ,alarm,21,landsat,success,complete
SANTA CRUZ_date2018-03-27_range30_modealarm_sensorlandsat,9d087c0c-eaaa-40a0-a09c-2df4aff5d2ef,SANTA CRUZ,alarm,30,landsat,success,complete
SANTA CRUZ_date2018-03-27_range45_modealarm_sensorlandsat,a7bb2e87-312b-4866-9d0e-e4a0e180dd5c,SANTA CRUZ,alarm,45,landsat,success,complete
SANTA CRUZ_date2018-03-27_range60_modealarm_sensorlandsat,b46686af-fc47-4f50-bf06-2a2453274faa,SANTA CRUZ,alarm,60,landsat,success,complete
SANTA CRUZ_date2018-03-27_range90_modealarm_sensorlandsat,3bbdff0a-d94f-45b8-bc22-ecd37a8391df,SANTA CRUZ,alarm,90,landsat,success,complete
SANTA CRUZ_date2018-04-05_range5_modecont_sensorsentinel-2,b6c22592-2154-471e-8cae-4ed3213fd0a4,SANTA CRUZ,cont,5,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range10_modecont_sensorsentinel-2,592c182e-ede0-4350-ad74-c882a4b91f71,SANTA CRUZ,cont,10,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range15_modecont_sensorsentinel-2,439f445c-b347-4698-917d-5999c79444d6,SANTA CRUZ,cont,15,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range21_modecont_sensorsentinel-2,2d7a4284-37e8-4d9d-aabe-438d2662476f,SANTA CRUZ,cont,21,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range30_modecont_sensorsentinel-2,6a30bf27-c7ed-4c71-bb4b-cdae29635218,SANTA CRUZ,cont,30,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range45_modecont_sensorsentinel-2,a2faaf45-2c49-44c6-8189-45c9b30f4fa0,SANTA CRUZ,cont,45,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range60_modecont_sensorsentinel-2,a0ddbbf2-242e-4451-94b6-9b9e3da1b0b8,SANTA CRUZ,cont,60,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range90_modecont_sensorsentinel-2,a345b2d2-98d3-4c3e-b55b-97ce974f11b1,SANTA CRUZ,cont,90,sentinel-2,success,complete
SANTA CRUZ_date2018-04-05_range5_modecont_sensorlandsat,f80c4d6a-a8ac-4f3d-8ad4-ec81c0aaa453,SANTA CRUZ,cont,5,landsat,success,complete
SANTA CRUZ_date2018-04-05_range10_modecont_sensorlandsat,32afaf57-a3b8-47e4-9259-ec2f098b0acc,SANTA CRUZ,cont,10,landsat,success,complete
SANTA CRUZ_date2018-04-05_range15_modecont_sensorlandsat,f482e2dc-2346-4321-8b3a-31ae9a502f3e,SANTA CRUZ,cont,15,landsat,success,complete
SANTA CRUZ_date2018-04-05_range21_modecont_sensorlandsat,61de3657-2fac-4b2b-9576-0eb702ae6844,SANTA CRUZ,cont,21,landsat,success,complete
SANTA CRUZ_date2018-04-05_range30_modecont_sensorlandsat,2e60c8d2-ebcc-49c3-8e26-cea072892e2b,SANTA CRUZ,cont,30,landsat,success,complete
